commentId,videoId,videoTitle,channelId,channelTitle,author,authorChannelId,text,publishedAt,updatedAt,likeCount,replyCount,parentId,isReply
UgxmJ6w0NAoewu4r_K54AaABAg,_pO7BRNdJdc,,,,@sophie.anneliese,UCJyZmjI_xX-FNYutvtDeGOQ,Thank you for playing this sir!! beautiful instrument..I would love to own one some day. &lt;3,2025-09-21T20:49:02Z,2025-09-21T20:49:02Z,0,1,,False
UgyXqEuTLO_ijlnPB294AaABAg,_pO7BRNdJdc,,,,@thctycoon1944,UCZennTrI02J-bTCxsPOuDXQ,You met me at a very Chinese point in my life.,2025-09-21T20:34:53Z,2025-09-21T20:34:53Z,0,0,,False
Ugy6Caft2aYf3k6A5jJ4AaABAg,_pO7BRNdJdc,,,,@benrichard452,UC4AO5HLvsxl_wUBImxc1M7g,"Cool tune, cool look, and super wholesome!",2025-09-21T20:25:08Z,2025-09-21T20:25:08Z,1,0,,False
UgxMWcdsXhw1Epwmyrp4AaABAg,_pO7BRNdJdc,,,,@JoseFierro666,UCMtwxeODDU-gaQQcYLWWQsQ,paul mccartney looks old,2025-09-21T20:21:07Z,2025-09-21T20:21:07Z,0,0,,False
Ugz5ugA62uCoXyjuJSh4AaABAg,_pO7BRNdJdc,,,,@mathuu8698,UCCFHYAHMHr-tpe-hPcWawjA,:),2025-09-21T20:12:51Z,2025-09-21T20:12:51Z,0,0,,False
Ugx_gvfPRXkBZFkzndh4AaABAg,_pO7BRNdJdc,,,,@AdventuresofChickyChicky,UCqkg7GRViitQ6QZE1LS36FQ,Good job there fella you seem like a nice guy rock on,2025-09-21T20:00:10Z,2025-09-21T20:00:10Z,0,1,,False
UgxTfgPhPD0k1oYHDKN4AaABAg,_pO7BRNdJdc,,,,@The_Actually_Real_Elon_Musk,UCKdSb_TByZNCy1pISiBMb0Q,Arigato sensei.,2025-09-21T19:52:43Z,2025-09-21T19:52:43Z,0,0,,False
Ugy-GmWjQ-TqrQxJhdd4AaABAg,_pO7BRNdJdc,,,,@maquinadeguera,UC5GmTDciRSGMJ8KFh7fSreA,Nick Mullen is really coming into his own these days,2025-09-21T19:52:25Z,2025-09-21T19:52:25Z,0,0,,False
UgwU1WyvBFBHK7J9zAx4AaABAg,_pO7BRNdJdc,,,,@Ma_0606,UCt750cu5QFl41Ea6BuzJQwg,Very nice,2025-09-21T19:11:39Z,2025-09-21T19:11:39Z,0,1,,False
UgyYPaku1x-C407Tp3Z4AaABAg,_pO7BRNdJdc,,,,@adonutlol1697,UCJx7zNzptsuJpq1XC-rT02g,Mystical algorithm pull,2025-09-21T19:11:26Z,2025-09-21T19:11:26Z,0,0,,False
UgwfWrQA8sbXBaOct014AaABAg,_pO7BRNdJdc,,,,@oeryldz,UC-cyq1Zzq7Xi271Mg0aHwWA,"This is amazing unc, thank you!",2025-09-21T19:01:46Z,2025-09-21T19:01:46Z,1,0,,False
UgyMGwyOj0h3NTUPTg14AaABAg,_pO7BRNdJdc,,,,@donglaihe-y4u,UClSTO-R4nyzRlQ9XQkuvylQ,"<a href=""UCkszU2WH9gy1mb0dV-11UJg/G8AfY6yWGuKuhL0PlbiA2AE""></a>",2025-09-21T18:56:45Z,2025-09-21T18:56:45Z,0,0,,False
UgzkYq8YxcchTJGZP9t4AaABAg,_pO7BRNdJdc,,,,@Karma.3636,UCqQlpNVJdvbu2rg2LLXkliQ,Incredible,2025-09-21T18:45:38Z,2025-09-21T18:45:38Z,0,0,,False
UgxSjLT1Nvk0zDCNkn14AaABAg,_pO7BRNdJdc,,,,@Zeky_2427,UCfe0JV2jnZIS9A-sUg4al6A,"Thats beautiful song<a href=""UCkszU2WH9gy1mb0dV-11UJg/KsIfY6LzFoLM6AKanYDQAg""></a>",2025-09-21T18:35:27Z,2025-09-21T18:35:27Z,2,0,,False
Ugw52CShhiKLxjl4OrV4AaABAg,_pO7BRNdJdc,,,,@Oggie389,UCMWmPdC2D19ed0V9oBmaNNQ,"hanging a flag that committed the great leap forward, which destroyed alot of this ancient culture, is absurd.",2025-09-21T18:31:28Z,2025-09-21T18:31:28Z,1,2,,False
UgzqdkTZqNSfnPxkVV14AaABAg,_pO7BRNdJdc,,,,@hazz62,UCeCdx6BKK4eFLQrQ-xamoRw,he has the mandate of heaven,2025-09-21T18:29:57Z,2025-09-21T18:29:57Z,0,0,,False
Ugz1ivbZ-Y5d7prq34V4AaABAg,_pO7BRNdJdc,,,,@Raggo12345,UCumCWRec-gGG0r3_IB5Bjjg,Beautiful playing and instrument! <br>( Subscribed!),2025-09-21T18:12:15Z,2025-09-21T18:12:15Z,0,1,,False
UgzuGNYhw5_qURU3edt4AaABAg,_pO7BRNdJdc,,,,@MrLeadghost,UCiv2DesbdvVVEN7g0DP1eHw,"I&#39;m going to make sex to this.<br><br><a href=""https://www.youtube.com/watch?v=_pO7BRNdJdc&amp;t=135"">2:15</a> is just about perfect too",2025-09-21T18:06:06Z,2025-09-21T18:06:44Z,1,0,,False
Ugzrm0UwtuDfNfYN6DZ4AaABAg,_pO7BRNdJdc,,,,@maltl0af673,UCgVk0lATAPwPSFXezsLSyNQ,"Beautiful sound, beautiful instrument",2025-09-21T18:01:10Z,2025-09-21T18:01:10Z,1,1,,False
UgzxU6sFCrD3aFWKzEZ4AaABAg,_pO7BRNdJdc,,,,@spritecranberry420,UCR4Z-UEEKvkW4cG_1vU98SA,slay! love this so much!,2025-09-21T18:00:54Z,2025-09-21T18:00:54Z,0,0,,False
UgxHHdkQgPp8lfmzSQx4AaABAg,_pO7BRNdJdc,,,,@cieplysernik08,UC1SWZDzbU7CLafLEHW0MrTQ,love that,2025-09-21T17:57:41Z,2025-09-21T17:57:41Z,0,0,,False
Ugwz2Xq1GyYqnUY0FYl4AaABAg,_pO7BRNdJdc,,,,@_Mackan,UCFTfHR3Xj11CcoqbDRgSv2g,thanks chinese grandpa,2025-09-21T17:40:09Z,2025-09-21T17:40:09Z,0,0,,False
Ugyv_8oRZ6Vm4zB72NN4AaABAg,_pO7BRNdJdc,,,,@2prize,UCFudSIblKNzaH96fJvSLH_g,Brother Hao has some competition,2025-09-21T17:32:02Z,2025-09-21T17:32:02Z,0,0,,False
Ugye3-ccXVnAIvm0Lpt4AaABAg,_pO7BRNdJdc,,,,@Wiru131,UC6SxI-lIQ-QXRY59uW-do5g,This is gonna blow up in the next 12 years,2025-09-21T17:21:40Z,2025-09-21T17:21:40Z,3,0,,False
UgxNlEHjcoiJu-0p1Jl4AaABAg,_pO7BRNdJdc,,,,@TwinAquarius484,UCqLgFCzwq-95yTZjwdIE4tA,We&#39;ll all know Chinese in a few years when they come collect their debt.,2025-09-21T17:20:20Z,2025-09-21T17:20:20Z,0,0,,False
Ugz12HafU3FcBIhFk7h4AaABAg,_pO7BRNdJdc,,,,@therealscarhomie,UC9R1HONEsEFjftx7P2-tLBg,Bro is living that chinese boy summer,2025-09-21T17:10:53Z,2025-09-21T17:10:53Z,2,0,,False
UgzTjzbVArh2GiBVeC94AaABAg,_pO7BRNdJdc,,,,@AdmiralWindy,UCr1uxsvJA89GClNKGc3fKMg,LiLi&#39;s a lucky lady,2025-09-21T17:06:24Z,2025-09-21T17:06:24Z,0,0,,False
Ugwmc9VZoi6M51UGwv14AaABAg,_pO7BRNdJdc,,,,@takimotozelin4675,UCytPWLKf8l_dLv1S0eWIc-g,何意味,2025-09-21T17:04:13Z,2025-09-21T17:04:13Z,0,0,,False
Ugyvjh0jtM8IUQT7uI94AaABAg,_pO7BRNdJdc,,,,@keyfrost,UCLTjoiXQmufgq7zpjyGlSsg,Gorgeous instrument!! Thanks for showing it up close at the end so we can see the details 😊,2025-09-21T17:02:05Z,2025-09-21T17:02:05Z,1,0,,False
Ugy5aE_uqtbBJWHMNkN4AaABAg,_pO7BRNdJdc,,,,@Flick9mm,UClBNjMZhDVZUBBfPUfOyxtw,Our youtube grandpa,2025-09-21T16:54:38Z,2025-09-21T16:54:38Z,0,0,,False
UgyOo9KqhdCROCvhJPB4AaABAg,_pO7BRNdJdc,,,,@user563-b4u,UC-wuqgnKlklU7xL01fsF9Ag,art,2025-09-21T16:53:45Z,2025-09-21T16:53:45Z,0,0,,False
UgwjCbn1vLRHPPJ6E3Z4AaABAg,_pO7BRNdJdc,,,,@JerdMcLean,UCQbCkJzrvvcjEmeWmVPxJkA,"Oh harro there Sir. I have been summon to give you coke. Dont ask why coke arready open, it secret ChinE secret. Teehee.",2025-09-21T16:30:43Z,2025-09-21T16:30:43Z,0,0,,False
UgwvJzPfHf7q8VjdnOR4AaABAg,_pO7BRNdJdc,,,,@user-copiadeamigo,UCw1kLr1wKBr4khJm-vgwtBA,"It’s like the great big rewind, back to what internet was in the 2000s lol! I love this  so much",2025-09-21T16:14:47Z,2025-09-21T16:14:47Z,2,0,,False
Ugx9GioCE4NM9s-mmzJ4AaABAg,_pO7BRNdJdc,,,,@ALAW_97,UC8sVDGi-9OjA5pAzZs7Fb2g,Bro just got +1000 social credits from this banger,2025-09-21T16:10:36Z,2025-09-21T16:10:36Z,0,0,,False
UgwTltY-RdTPz2tg2QN4AaABAg,_pO7BRNdJdc,,,,@sweet.sashimi,UCfznDAm4IqGE7KzxvrWPRJw,Can u please cover &#39;&#39;Libri di Pongo&#39;&#39;? is a famous italian song,2025-09-21T16:08:52Z,2025-09-21T16:08:52Z,0,2,,False
UgzJHEEPxjfaGTgMFMF4AaABAg,_pO7BRNdJdc,,,,@Namormp4,UCL3WWJMFFu_OPN_rO62JiyQ,"Enjoyed listening to this beautiful song while sipping on some pickle Pepsi, thank you sifu",2025-09-21T16:01:16Z,2025-09-21T16:01:16Z,2,0,,False
UgzjMT5ii1wN1_B9xml4AaABAg,_pO7BRNdJdc,,,,@imtoxic7071,UCWVbLVGcua_y8_SZpXuocSg,cant let gang know i fw this,2025-09-21T15:58:22Z,2025-09-21T15:58:22Z,0,0,,False
UgywFXZl_UPFYJcK2s94AaABAg,_pO7BRNdJdc,,,,@jonas4120,UCH1P72QJJwfdkmX1Vo2eevg,mythical youtube pull,2025-09-21T15:43:06Z,2025-09-21T15:43:06Z,0,0,,False
UgwpN-0eortQY4zj62N4AaABAg,_pO7BRNdJdc,,,,@ofhar,UCN4Fx2VZpZmj1zEKbtEfHmA,im investing in this one. thank you sir!,2025-09-21T15:36:35Z,2025-09-21T15:36:35Z,0,0,,False
UgyEkstQ1CaY4H7AFLR4AaABAg,_pO7BRNdJdc,,,,@EMPYRH_MUSIC,UC1pkBTFLvAluKu_cPEYPP9w,+ 500 social credit for liking this,2025-09-21T15:34:29Z,2025-09-21T15:34:29Z,0,0,,False
UgxwX8sto55s8k0TinZ4AaABAg,_pO7BRNdJdc,,,,@11ELFs,UCCTONoM9kiTRvVboYg3uVxQ,Someone send this to @Rantoni,2025-09-21T15:31:47Z,2025-09-21T15:31:47Z,0,0,,False
UgzBrlxRRngkBhASpyp4AaABAg,_pO7BRNdJdc,,,,@crystalrose043,UCDOlUn6G1-L_fW1w0uQ9tAw,Title says John channel says Jon which is it,2025-09-21T15:26:50Z,2025-09-21T15:26:50Z,0,1,,False
UgwQ3OjVEFGO17rFsKB4AaABAg,_pO7BRNdJdc,,,,@goodboi3319,UCcxXZUI89TQ6dLqHWlReTtA,This is great,2025-09-21T15:24:04Z,2025-09-21T15:24:04Z,0,0,,False
UgwQPStakdkZza_VanJ4AaABAg,_pO7BRNdJdc,,,,@tomaszbilinski2232,UC_LtGCuQiw0_p0nNaK6v53g,Fajne,2025-09-21T15:23:11Z,2025-09-21T15:23:11Z,1,0,,False
UgzEL-7u5dWHWan1ydx4AaABAg,_pO7BRNdJdc,,,,@viva65,UCLEMYE2w2JcS_J6-kp2FMDA,Beautiful!!!! Bravo!! 👏,2025-09-21T15:16:55Z,2025-09-21T15:16:55Z,1,0,,False
UgwTgvYTpvcw0CoUXs14AaABAg,_pO7BRNdJdc,,,,@El_Presidente_5337,UC04QIEtDQ8qNhalQHOz7QIA,Me when the product is 50% cheaper in some asian online shop.,2025-09-21T14:59:41Z,2025-09-21T14:59:41Z,0,0,,False
UgwtwIlD_Jn6dQGB3Zx4AaABAg,_pO7BRNdJdc,,,,@SakthimOfficial,UCzjf9DtDCgyb7DD1FNHh8Hw,i needed this. No dopamine inducers just vibes. Not because they wanted to grab your attention but they just want to share they passion and i am all in for it. The music is great!,2025-09-21T14:55:03Z,2025-09-21T14:55:03Z,5,1,,False
UgzbmrML3RnUPoNzhXl4AaABAg,_pO7BRNdJdc,,,,@naidrinskyconfederation6363,UCx8MdJkyHOj_0GNreQolGaQ,Alive internet theory,2025-09-21T14:53:42Z,2025-09-21T14:53:42Z,0,0,,False
UgwwZpRLfQd1XKi5g6l4AaABAg,_pO7BRNdJdc,,,,@DUCK3_i,UC1Et8_SaldwrdbIr9cPEUjA,어우 듣기좋아,2025-09-21T14:50:13Z,2025-09-21T14:50:13Z,0,1,,False
Ugwj7caD-ZHYM-C45nt4AaABAg,_pO7BRNdJdc,,,,@tymonides7593,UCmyo_00WV-aMkUimwWmMY7g,good,2025-09-21T14:48:53Z,2025-09-21T14:48:53Z,0,0,,False
UgxoaxxFs5tEaoT3QFR4AaABAg,_pO7BRNdJdc,,,,@tommykaung5882,UCgubd2QC881AnrG3xAh3xqw,I was expecting a parody video but we just found a hidden gem.,2025-09-21T14:28:28Z,2025-09-21T14:28:28Z,0,0,,False
Ugw4dyPaaHZ4a6RHZWV4AaABAg,_pO7BRNdJdc,,,,@mingmingandmikki,UCsAWRr-HfSSSFS4JlzNB-EA,Beautiful,2025-09-21T14:24:51Z,2025-09-21T14:24:51Z,0,0,,False
UgwUl6MRHPl7yRutlb14AaABAg,_pO7BRNdJdc,,,,@Espere,UC65FFqclptV68S2R76YE8zw,surprised it didn&#39;t say &quot;13 years ago&quot;,2025-09-21T14:10:47Z,2025-09-21T14:10:47Z,183,0,,False
UgzbJyfegVA_gwTOTfp4AaABAg,_pO7BRNdJdc,,,,@Archer95100,UCI1WIbBA0oZmyv4KhPhfw6g,absolute fire,2025-09-21T13:58:52Z,2025-09-21T13:58:52Z,0,0,,False
UgwfJDblle4O7W91IFZ4AaABAg,_pO7BRNdJdc,,,,@muluskuvuch,UC1_TBQAf8_HoPs56a8_yPVQ,i have that exact same liuqin!  same paint and everything!,2025-09-21T13:53:12Z,2025-09-21T13:53:12Z,0,1,,False
UgwZ4K4kgiI9RV5hih94AaABAg,_pO7BRNdJdc,,,,@SwopD-ft,UCMy5l96WyqhMCrNZEZs430A,Who&#39;s LiLi uncle? How did you guys became friends 🧡?,2025-09-21T13:53:03Z,2025-09-21T13:53:03Z,0,1,,False
Ugw2XCpgWl-mZeFCc6F4AaABAg,_pO7BRNdJdc,,,,@yurirg4888,UCrWpy2Kdrc3UPZtfX9mO4ng,I feel so inspired,2025-09-21T13:50:43Z,2025-09-21T13:50:43Z,0,0,,False
Ugz5E2sdIwOUS80kbG54AaABAg,_pO7BRNdJdc,,,,@felixgabriel5422,UCX_NMMce2L4zx4SQljDnnew,"Beautiful song and beautifully played! Thanks very much, sir",2025-09-21T13:38:00Z,2025-09-21T13:38:00Z,0,0,,False
UgyAU_PPY7AVsxoC1p14AaABAg,_pO7BRNdJdc,,,,@TIMOTHYGZ怪物,UCiMhoPM2btVx4jE1UsDNNTA,Why Wear Manchu Clothes?<br><br>MANCHU 不是中国 style， wear Hanfu Han Clothes la...,2025-09-21T13:36:35Z,2025-09-21T13:36:35Z,1,0,,False
UgxpcK4N_6JuV_29Zah4AaABAg,_pO7BRNdJdc,,,,@beaverbuoy3011,UCTBtmEiAb6l2ne9ZodgppBg,Wonderful,2025-09-21T13:23:33Z,2025-09-21T13:23:33Z,0,0,,False
UgwL58vAuLr2iPBVZjl4AaABAg,_pO7BRNdJdc,,,,@lumi_6366,UCZKlrI4Ln8uUMlBQ1fvIGyw,legendary recommendation pull,2025-09-21T13:13:56Z,2025-09-21T13:13:56Z,0,0,,False
UgxDOURt_ahuNvksdwR4AaABAg,_pO7BRNdJdc,,,,@g4t0csgo,UCrlYzUHEQi5zLA3GEtat_aA,"Yea, this is good content",2025-09-21T13:05:25Z,2025-09-21T13:05:25Z,0,0,,False
UgwLdXLp5EqUm0JXYwJ4AaABAg,_pO7BRNdJdc,,,,@mochizoukong2023,UCyVCYYUU9CfEvLyYuVJ88ww,i though u are  Prigozhin,2025-09-21T12:59:59Z,2025-09-21T12:59:59Z,0,2,,False
UgwNnV7P9BDiFX6OktF4AaABAg,_pO7BRNdJdc,,,,@zsksc,UC3qWzIvJMTdiILTDq3SygiQ,Wow,2025-09-21T12:55:12Z,2025-09-21T12:55:12Z,0,0,,False
UgzFgNuL1FMn7-qkjLd4AaABAg,_pO7BRNdJdc,,,,@hypoking586,UC7xNDD545r__rXu8DI4IO2w,Legendary algorithm pull,2025-09-21T12:41:43Z,2025-09-21T12:41:43Z,0,0,,False
Ugz3c3ZEe3fmipKeqlh4AaABAg,_pO7BRNdJdc,,,,@ynlnz,UCsY7jhXJYVqxwIqAyIEqy6g,vibey,2025-09-21T12:40:27Z,2025-09-21T12:40:27Z,0,0,,False
UgwAogooKTXm8up5zgx4AaABAg,_pO7BRNdJdc,,,,@dudrushpowerforce,UCkAhaLZLoKjF6LW4FfB7Cww,this thumbnail  made me second guess if i was high on shrooms again,2025-09-21T12:06:56Z,2025-09-21T12:06:56Z,0,0,,False
Ugw14IQukFsVQfRbsuR4AaABAg,_pO7BRNdJdc,,,,@dudrushpowerforce,UCkAhaLZLoKjF6LW4FfB7Cww,j,2025-09-21T12:05:48Z,2025-09-21T12:06:25Z,0,0,,False
Ugz-DRusqG8nR4WVaa94AaABAg,_pO7BRNdJdc,,,,@DrWaddle63,UC2tCeBK1shjHwX-pScD-r8w,Boner alert!!!!,2025-09-21T12:02:00Z,2025-09-21T12:02:00Z,0,0,,False
Ugxo3bJq8bn_uxjUalF4AaABAg,_pO7BRNdJdc,,,,@anaguma42069,UCPW4MUXjaxvMJboDqUMJ1Ig,"Wow, what a beautiful instrument. Excellent performance!",2025-09-21T11:55:14Z,2025-09-21T11:55:14Z,0,1,,False
UgyNqj2Vx1LNypiYQO14AaABAg,_pO7BRNdJdc,,,,@CertifiedGamer-420,UCUSI_vFaVHPtRn0redO60xQ,nice,2025-09-21T11:23:49Z,2025-09-21T11:23:49Z,0,0,,False
UgwVoEEfduFfiblykC14AaABAg,_pO7BRNdJdc,,,,@EricN,UCyeIvNdB2xRheTFHZjgBMeg,cultural appreciation,2025-09-21T11:18:20Z,2025-09-21T11:18:20Z,1,0,,False
UgwTIJmU-rfw0rzrWYd4AaABAg,_pO7BRNdJdc,,,,@devilsora7916,UCsnsDX8eh2sTWI-l6tZEHEA,很动听的曲子，谢谢,2025-09-21T10:55:34Z,2025-09-21T10:55:34Z,3,1,,False
UgzBnAc2i28gcOo4mYp4AaABAg,_pO7BRNdJdc,,,,@milksu,UCwpfKj4TxY9cfGWVa7dE-lw,Beautiful! My family is from Fujian :) I&#39;ve been to Xiamen multiple times. Thank you for this Mr Peck,2025-09-21T10:49:23Z,2025-09-21T10:49:23Z,0,2,,False
UgxY6Upq-JQ3y7xJ2K94AaABAg,_pO7BRNdJdc,,,,@bossnage,UCk33mWUHuTBEck3FZk4gTlA,+300 social credit,2025-09-21T10:49:09Z,2025-09-21T10:49:09Z,0,0,,False
UgzqJWlqm-li2at__qZ4AaABAg,_pO7BRNdJdc,,,,@BarelyAlive247,UCvUDGuIYIqv757smuZbCIPQ,what the pope doin with a guiter😂,2025-09-21T10:33:55Z,2025-09-21T10:33:55Z,0,0,,False
UgxL2RTNZIArUQ8tmdd4AaABAg,_pO7BRNdJdc,,,,@infinacity,UCRkeSBP2F5xLAqORBloPbtQ,Mythical pull,2025-09-21T10:33:32Z,2025-09-21T10:33:32Z,0,0,,False
Ugx2llndR-f06BDVv3J4AaABAg,_pO7BRNdJdc,,,,@Abyssal_Remedy,UCKK95im2mQk4_R_i3Ff-utw,absolute peak.,2025-09-21T10:02:05Z,2025-09-21T10:02:05Z,0,0,,False
Ugy1RSCGQrq1gIKBd4h4AaABAg,_pO7BRNdJdc,,,,@sandwichman427,UCuH8v16XKUpdGeua1n-fFvA,plus 500 social credit,2025-09-21T09:40:53Z,2025-09-21T09:40:53Z,0,0,,False
UgygQU3u1zr-0ML3NMB4AaABAg,_pO7BRNdJdc,,,,@delapilamuerta5406,UCr-e3vVqHVCMNhTvtig2i0Q,谢谢你， 我爱美国爷爷 666,2025-09-21T09:13:07Z,2025-09-21T09:13:07Z,1,0,,False
UgzJG2azF8ALoykSOsx4AaABAg,_pO7BRNdJdc,,,,@kachinboyz3826,UCOHcwwYmX2saJPWzx4afwqQ,do you do weddings?,2025-09-21T09:12:19Z,2025-09-21T09:12:19Z,0,1,,False
UgyE3wE4_Z7qjCjAuJR4AaABAg,_pO7BRNdJdc,,,,@spruceslab7691,UC5xLTVO_81tXF-Cg_4RCbrw,Beautiful❤,2025-09-21T09:01:49Z,2025-09-21T09:01:49Z,0,0,,False
UgwgsSMlGUXjkw1AeEN4AaABAg,_pO7BRNdJdc,,,,@volvox7754,UC4ulBdJ9L-YCeA71q56pNuQ,Wassup Beijing,2025-09-21T08:45:37Z,2025-09-21T08:45:37Z,0,0,,False
UgxS8GrYgyeng9NJdEN4AaABAg,_pO7BRNdJdc,,,,@swintsus,UCWpYssHZdgPIeSoyvG81IfQ,i thought this was northernlion,2025-09-21T07:13:17Z,2025-09-21T07:13:17Z,0,0,,False
UgyNC2rhnzgdGNYZSrV4AaABAg,_pO7BRNdJdc,,,,@Spooky_JAMESON,UCvk-YvE1eMCrYxaHrFqOQMA,"Move over pitbull, this is the real mr.worldwide",2025-09-21T07:03:28Z,2025-09-21T07:03:28Z,0,0,,False
UgxFz-vgGlCZ9mwMKfl4AaABAg,_pO7BRNdJdc,,,,@aryansrivastava2234,UCbe39aEVcKdBBUJX_MRjiiQ,This is heritage. <br>Good job gramps 🥰🥰,2025-09-21T06:50:09Z,2025-09-21T06:50:09Z,0,1,,False
UgxxmxTPTmJhb-kdfDx4AaABAg,_pO7BRNdJdc,,,,@omstc2583,UCboV7XUZiEN2PG1bN5cNKCg,my goat,2025-09-21T06:30:13Z,2025-09-21T06:30:13Z,0,0,,False
UgwY9gopoyJUDSNQuuV4AaABAg,_pO7BRNdJdc,,,,@johnharder6380,UCdE-B_N0G0tXrNzX0A4ffGg,"Did not expect this in my feed, nor older bro to be so good xD",2025-09-21T06:09:46Z,2025-09-21T06:09:46Z,0,0,,False
UgxUrecq-HqviVxqskJ4AaABAg,_pO7BRNdJdc,,,,@Jaguartuerto1800,UCj-qMfd0bpSK7aQnwLI1oXw,"From my desk, i´ll give you 3 hurras<br><br>Hurra!!!<br>Hurra!!!<br>Hurra!!!",2025-09-21T05:58:45Z,2025-09-21T05:58:45Z,0,0,,False
Ugys8F7l_HNheuze4S14AaABAg,_pO7BRNdJdc,,,,@K4NE_cs2,UCHtVlSWtffuim9KUA8x9waA,ts hard twin,2025-09-21T05:50:41Z,2025-09-21T05:50:41Z,0,0,,False
UgwiCBe0kzH30NNI5494AaABAg,_pO7BRNdJdc,,,,@AnonymousF11,UCkCW1PV0Zjte-H9eAoh8JWg,VIETNAM #1,2025-09-21T05:44:43Z,2025-09-21T05:44:43Z,0,0,,False
UgwuPQxkv9Kmx0o-ox54AaABAg,_pO7BRNdJdc,,,,@MajorZeuz,UCyru0WaKiBUrn6xoF60qPEQ,We&#39;re securing the mandate of heaven with this one,2025-09-21T05:42:00Z,2025-09-21T05:42:00Z,1,0,,False
Ugx8730p4WQBoJN2Z494AaABAg,_pO7BRNdJdc,,,,@JoeMcShmoeTV,UCwn8V9gZuzJYSedWzWmlIyw,so that&#39;s what happened to Garfunkel after the breakup,2025-09-21T05:30:57Z,2025-09-21T05:30:57Z,2,0,,False
Ugya7ObnXAjc-I2Kp-t4AaABAg,_pO7BRNdJdc,,,,@conquestmemes,UCLY62OamskxWCDi26MoAaMA,See you in 12 years,2025-09-21T05:22:36Z,2025-09-21T05:22:36Z,1,0,,False
UgyCuHoATu7TEgG9NsF4AaABAg,_pO7BRNdJdc,,,,@pwn3ronetwothree,UCkxMhE83j664WWPXavCh2sA,Me after watching two episodes of Apothecary Diaries,2025-09-21T05:10:41Z,2025-09-21T05:10:41Z,0,0,,False
Ugw5QfqCsvjU6yvkBW94AaABAg,_pO7BRNdJdc,,,,@awtiyastic,UCOgztv-LQzVJscsdTuYbTqg,yourre soorrrrrr cool,2025-09-21T05:06:26Z,2025-09-21T05:06:26Z,0,0,,False
UgyHT7wYtJ_5URAuO0d4AaABAg,_pO7BRNdJdc,,,,@1.4142,UCd7GeooCATme9y0TbBnITGA,mitch mcconnell if he were locked in,2025-09-21T04:56:19Z,2025-09-21T04:56:19Z,1,0,,False
UgygVJ8HaA1jcEdbaC14AaABAg,_pO7BRNdJdc,,,,@ravenloopwong5148,UCgENHiMMwZGwWHJ6Bl12oLQ,下次别穿寿衣了，换个正常的衣服就好,2025-09-21T04:41:26Z,2025-09-21T04:41:26Z,2,1,,False
Ugy388HOPWcUhKXXXct4AaABAg,_pO7BRNdJdc,,,,@emi_isdead,UCxX-F2JDEQmYdv6Wbm5Zk1w,GOOD VIDEO GREAT MAN FROM THE GREAT CHINA,2025-09-21T04:33:08Z,2025-09-21T04:33:08Z,2,0,,False
UgxmyuzPefdnrOC79uF4AaABAg,_pO7BRNdJdc,,,,@luxuryxcoffin,UCLPovDoifaygo-_Z-kvymZw,+100 Social Credit Score,2025-09-21T04:31:58Z,2025-09-21T04:31:58Z,1,0,,False
Ugwh0KMQCJJ5suCfFap4AaABAg,_pO7BRNdJdc,,,,@SabiBisceglia,UCSPa7Nt6JgFflS9ClDKYl7g,So weird to be wearing a Qing dynasty outfit with the PRC flag in the background. hahaha Great performance.,2025-09-21T03:46:48Z,2025-09-21T03:46:48Z,0,0,,False
Ugys4AxR0vOxoMr5h354AaABAg,_pO7BRNdJdc,,,,@boom5676577,UC0Wt5jjCUl2DHIBllaTaWmQ,"This is wonderful, you make the universe better by being here &lt;3",2025-09-21T03:36:13Z,2025-09-21T03:36:13Z,1,0,,False
UgzRWWcPC_VNlwu3VJx4AaABAg,_pO7BRNdJdc,,,,@chipsunusuallife8879,UClWiOPjBk9BOYa8sfiJxyew,"Life has been a lot but this was a pleasant break to think! Beautiful instrument as well, sadly I do not know what it is?",2025-09-21T03:33:47Z,2025-09-21T03:33:47Z,0,0,,False
Ugz4E24fWeV6DWK86uV4AaABAg,_pO7BRNdJdc,,,,@repentence1,UCMkCBAoi6xxJYJNtMxGb4Gw,This is how it feels to date an asian lady as a white boy,2025-09-21T03:32:00Z,2025-09-21T03:32:00Z,1,0,,False
Ugx92n41pIcDhn48C4l4AaABAg,_pO7BRNdJdc,,,,@mangoman2152,UCDebs9tYs_Mb4JWEmB1n-iQ,when my landlord tells me hes raising my rent so he can better afford his holographic digimon-yugioh collab keychain collection,2025-09-21T03:29:19Z,2025-09-21T03:29:19Z,0,0,,False
UgzHwqZ3lhRp1NnLmhJ4AaABAg,_pO7BRNdJdc,,,,@digital_blink,UC41iCwaCjDraOJWZnwtqlEQ,What a beautiful instrument!,2025-09-21T03:22:56Z,2025-09-21T03:22:56Z,0,0,,False
Ugy7HDcsdLQmsr_EGwt4AaABAg,_pO7BRNdJdc,,,,@Nelson_GG08,UC3hfVFRVouwpm0x9B4xD0pw,"I&#39;ve been to xiamen many times, a very welcoming place with rich culture.",2025-09-21T03:13:21Z,2025-09-21T03:13:21Z,2,1,,False
UgxhvKaG6OIG1LdVXKl4AaABAg,_pO7BRNdJdc,,,,@JesusChrist-gg6of,UCNiF2Nk2SpuyEBLWFJ7DXUw,I love you.,2025-09-21T02:52:56Z,2025-09-21T02:52:56Z,0,0,,False
